name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Stockholm,2023-02-24,33,28.1,30.5,29.9,20.8,26.6,26.7,85.5,0.052,100,4.17,"rain,snow",0,1.2,15.7,7.5,42.9,997.2,96,16,25.3,2.1,1,10,2023-02-24T07:00:02,2023-02-24T17:03:05,0.14,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB,F4490"
Stockholm,2023-02-25,31.6,23.4,28.8,21.9,16.1,19.8,23.9,81.9,0.023,100,16.67,"rain,snow",1.2,1.4,32.8,16,340.5,1003.1,72.6,14.2,32.3,2.8,1,10,2023-02-25T06:57:15,2023-02-25T17:05:35,0.17,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
Stockholm,2023-02-26,34.9,21.7,28.6,28.2,14.6,21.9,22.8,79,0.002,100,4.17,snow,0,1.6,24.6,13.1,326.5,1017.9,61.5,17.2,46.7,4.1,2,10,2023-02-26T06:54:26,2023-02-26T17:08:04,0.2,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
Stockholm,2023-02-27,44.8,20.4,34.6,40.8,20.4,33,28.9,80.5,0,0,0,,0,1.4,12.3,8.3,272.9,1025.4,48.2,17.7,62.9,5.4,3,10,2023-02-27T06:51:38,2023-02-27T17:10:33,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02460099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSA,ESSB"
Stockholm,2023-02-28,44.4,29.4,37.4,39.7,25.3,33.4,29.3,73.1,0,0,0,,0,1,20.1,11.3,279.4,1025.9,25.5,21.6,70.7,6.3,3,10,2023-02-28T06:48:48,2023-02-28T17:13:02,0.27,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-03-01,45.2,30.4,38.6,40.8,26.3,34,28,66.4,0,0,0,,0,0.7,17.9,11.8,284.9,1025.2,38.4,18.4,79.5,6.8,4,10,2023-03-01T06:45:58,2023-03-01T17:15:30,0.3,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
Stockholm,2023-03-02,47.8,33.6,40.1,42.7,27.6,34.5,25.2,57.4,0,0,0,,0,0.4,22.4,15,273.5,1019.2,32.6,17.7,80.8,7,3,10,2023-03-02T06:43:07,2023-03-02T17:17:57,0.33,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSA,ESSB"
Stockholm,2023-03-03,41.9,35.4,38.2,39,24.5,30.6,22.9,54.7,0.001,100,4.17,snow,0,0.2,35.8,19.9,283.3,1008.8,53.8,13.1,50.1,4.3,2,10,2023-03-03T06:40:15,2023-03-03T17:20:25,0.37,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,rain,"02486099999,02464099999,02469099999,02484099999,ESSA,E4931,02458099999,ESSB"
Stockholm,2023-03-04,34.5,26.7,31.1,24,12.9,19.6,11.7,44.2,0,0,0,,0,0.2,44.7,22.9,307.4,1004.1,48.4,18.2,73.8,6.4,3,10,2023-03-04T06:37:23,2023-03-04T17:22:52,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02484099999,02458099999,E4931,ESSB"
Stockholm,2023-03-05,33.5,24.3,28.6,25,16.9,20.3,18.8,67.4,0.023,100,12.5,"rain,snow",0.2,0.3,22.4,13.4,296.1,1000.3,52.6,16.1,71.1,6.1,3,10,2023-03-05T06:34:30,2023-03-05T17:25:18,0.43,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"02486099999,02464099999,02469099999,02484099999,02458099999,E4931,ESSB,F4490"
Stockholm,2023-03-06,29.9,20.2,25.2,25.7,12.9,18.7,19.4,78.9,0.008,100,8.33,snow,0.2,0.2,17.9,9.8,303.9,998,74.3,15.8,59.7,5.1,3,10,2023-03-06T06:31:37,2023-03-06T17:27:45,0.46,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"02486099999,02464099999,02469099999,02484099999,02458099999,E4931,ESSB"
Stockholm,2023-03-07,30.8,11.8,24.6,22.9,11.8,18.4,19.7,82.8,0.121,100,33.33,snow,1.7,0.8,26.8,13.5,71.6,991,63.5,11.1,53,4.6,2,10,2023-03-07T06:28:44,2023-03-07T17:30:10,0.5,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"02486099999,02464099999,02469099999,02484099999,02458099999,E4931,ESSB"
Stockholm,2023-03-08,29.3,22.8,26.8,19.6,13.2,16,25.3,94.1,0.13,100,41.67,snow,2,3.9,33.1,18.1,323.9,986.1,95,5,27.2,2.4,1,10,2023-03-08T06:25:50,2023-03-08T17:32:36,0.53,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"02486099999,02464099999,02469099999,02484099999,02458099999,E4931,ESSB"
Stockholm,2023-03-09,31.9,7.1,23.7,25.9,7.1,19.2,17.9,79.5,0,0,0,,0,5.6,20.1,11.3,175.5,997.3,57.4,13.4,86.5,7.4,4,10,2023-03-09T06:22:55,2023-03-09T17:35:01,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02484099999,02458099999,E4931,ESSB"
Stockholm,2023-03-10,33.4,21.5,27.5,33.4,21.5,26.9,23.7,85.9,0.041,100,12.5,snow,0.6,6.6,15.7,7.6,180.1,998.9,76.8,10.3,73.5,6.2,3,10,2023-03-10T06:20:00,2023-03-10T17:37:26,0.6,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"02486099999,02464099999,02469099999,02484099999,02458099999,E4931,ESSB"
Stockholm,2023-03-11,30.4,11.7,22.6,25.6,11.7,19.9,16.9,79.9,0,0,0,,0,6.8,17.9,9.2,305.5,996.4,65.6,15.1,77,6.7,3,10,2023-03-11T06:17:05,2023-03-11T17:39:51,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02484099999,02458099999,E4931,ESSB"
Stockholm,2023-03-12,33.1,12,24.3,23.3,10.3,17.5,13.2,64.3,0,0,0,snow,0.2,6.6,22.4,14.2,270.4,998.1,34.1,18.4,113.7,9.7,4,10,2023-03-12T06:14:09,2023-03-12T17:42:15,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02484099999,02458099999,E4931,ESSB"
Stockholm,2023-03-13,42.1,14,30.1,35.4,13.5,23.1,26,85.2,0.317,100,45.83,"rain,snow",0.3,6,33.6,21.3,146.6,989.2,76.4,11,34.1,3,1,10,2023-03-13T06:11:13,2023-03-13T17:44:39,0.71,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,E4931,ESSB"
Stockholm,2023-03-14,42.8,31.8,38.9,39,26.8,33.3,35.5,87.9,0.194,100,45.83,"rain,snow",0,3.6,29.1,13.4,241.4,978.6,88.1,14,59.1,5.1,3,10,2023-03-14T06:08:17,2023-03-14T17:47:03,0.74,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,E4931,ESSB"
Stockholm,2023-03-15,39.3,26.4,33.5,32.6,20.3,26.7,22.4,65.8,0,0,0,snow,0,2.3,22.4,14.8,252.8,999.1,22.1,17.8,121.5,10.3,5,10,2023-03-15T06:05:21,2023-03-15T17:49:27,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02484099999,02458099999,E4931,ESSB"
Stockholm,2023-03-16,39.1,21.1,30.6,34.2,16.7,27.4,20.1,66.5,0,0,0,,0,1.6,15.7,9.1,277,1017.2,1.6,7.8,127,10.9,5,10,2023-03-16T06:02:24,2023-03-16T17:51:50,0.81,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSA,ESSB"
Stockholm,2023-03-17,39.1,28.1,34.8,33,22.6,26.7,27.2,74.1,0,0,0,snow,0,0.4,20.9,20.4,149.4,1017.6,74.2,7.8,66.1,5.8,3,10,2023-03-17T05:59:27,2023-03-17T17:54:13,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
Stockholm,2023-03-18,39.7,35.6,38,37.6,30.3,33.4,35.4,90.9,0.14,100,4.17,rain,0,0,13.7,12.6,177.2,1009.8,97.7,3.9,19.7,1.7,1,10,2023-03-18T05:56:30,2023-03-18T17:56:36,0.88,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
Stockholm,2023-03-19,44,33.8,38.9,42.1,30.5,37.1,37.7,95.4,0.153,100,4.17,rain,0,0,8.1,6.8,186.5,1014.3,96.1,3.8,44,3.8,2,10,2023-03-19T05:53:33,2023-03-19T17:58:59,0.92,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,E4931,ESSB"
Stockholm,2023-03-20,44.6,31.9,38.1,40.6,27.6,33,37,95.8,0.051,100,4.17,rain,0,0,12.5,12.6,232.2,1008.1,90.3,4.7,34.7,3,1,10,2023-03-20T05:50:35,2023-03-20T18:01:22,0.96,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,E4931,ESSB"
Stockholm,2023-03-21,43.3,30.2,35.9,40.5,25.3,31.6,31.7,86,0.044,100,4.17,"rain,snow",0,0,12.3,8.1,237.7,1010.9,81.9,4.6,106.5,9.1,5,10,2023-03-21T05:47:38,2023-03-21T18:03:44,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"02486099999,02460099999,02490099999,E4931,F4490,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,02567099999,ESSB"
Stockholm,2023-03-22,48.4,35.4,42,44,28.6,36.9,39.9,92.7,0.142,100,4.17,rain,0,0,22.6,11.5,186.8,998.7,94.9,6.1,53.9,4.7,3,10,2023-03-22T05:44:40,2023-03-22T18:06:07,0.02,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSA,ESSB,F4490"
Stockholm,2023-03-23,53,39.2,45.4,53,32.1,41.3,35.9,70.7,0.043,100,4.17,rain,0,0,17.2,15.6,228.1,993.2,51.1,7.3,128.4,10.9,5,10,2023-03-23T05:41:43,2023-03-23T18:08:29,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB,F4490"
Stockholm,2023-03-24,46.4,40.9,43,43.4,33.7,37.8,38.6,84.7,0,0,0,rain,0,0,22.6,14.4,206.4,989.7,86.7,6.7,42.8,3.8,2,10,2023-03-24T05:38:45,2023-03-24T18:10:51,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
Stockholm,2023-03-25,37.4,28.4,31.7,29.2,20.4,24.3,29.6,92,0.461,100,4.17,"rain,freezingrain,snow",0.6,0.2,23.3,15.8,11.2,992.8,95.4,4.9,29.4,2.6,1,10,2023-03-25T05:35:47,2023-03-25T18:13:13,0.12,"Snow, Rain, Freezing Drizzle/Freezing Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
Stockholm,2023-03-26,32.2,27.9,29.5,24.4,18.2,21.1,23.9,79.5,0.124,100,4.17,"rain,snow",0.2,0.5,13.9,12.7,355.7,999.4,91.8,7.5,45.2,3.6,2,10,2023-03-26T06:32:50,2023-03-26T19:15:35,0.15,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
Stockholm,2023-03-27,28.3,24.8,25.9,18.3,11.6,14.1,23.5,90.6,0.047,100,4.17,snow,1.7,1.4,30,21.8,313.5,1002.4,93.3,2.4,62.1,5.3,2,10,2023-03-27T06:29:52,2023-03-27T19:17:57,0.18,"Snow, Overcast",Cloudy skies throughout the day with morning snow.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSA,ESSB,F4490"
Stockholm,2023-03-28,31.9,22.8,26.4,20.3,9.6,15,19.5,76.3,0.133,100,4.17,snow,0.9,3.1,35.8,23,319.5,1011.2,66.4,4.8,92.8,8,3,10,2023-03-28T06:26:54,2023-03-28T19:20:19,0.22,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"02486099999,02464099999,02460099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-03-29,30.1,12.1,23,26.5,8.2,17.7,18.7,84.1,0.003,100,4.17,snow,0.8,3.9,19.2,12.6,81.6,1015.3,63.6,5.5,66.5,5.7,2,10,2023-03-29T06:23:57,2023-03-29T19:22:41,0.25,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02443099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-03-30,32.5,15.5,26.4,27.3,12.1,21.6,20.5,78.8,0.141,100,4.17,snow,0,3.7,15.2,9.1,62.3,1010.8,72,6.7,74.9,6.4,3,10,2023-03-30T06:21:00,2023-03-30T19:25:03,0.28,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-03-31,35.5,26.5,31.2,28.5,20.2,23.7,19.3,62.4,0,0,0,,0,3.3,21.3,11.5,43.7,1005.4,50.3,6.7,126.3,10.8,5,10,2023-03-31T06:18:02,2023-03-31T19:27:25,0.31,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-04-01,42.5,22.9,31.8,35.8,15.5,24.8,20.5,65.2,0,0,0,,0,2.8,23.9,15,0.5,1012.1,0,7.4,172.5,14.9,6,10,2023-04-01T06:15:05,2023-04-01T19:29:47,0.35,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02443099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-04-02,39.4,24.6,31.5,32.3,17.6,24.3,19.9,63.3,0,0,0,snow,0,1.9,22.8,14,354.7,1027.7,12.7,6.7,170.3,14.7,6,10,2023-04-02T06:12:08,2023-04-02T19:32:09,0.38,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB,F4490"
Stockholm,2023-04-03,40.9,22.9,31.7,34.7,16.7,25.8,19.3,63.6,0,0,0,,0,1.3,24.2,11.3,338.5,1034,9.9,6.6,182.3,15.8,6,10,2023-04-03T06:09:12,2023-04-03T19:34:31,0.41,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-04-04,39.2,19.4,30.7,37,19.4,28.7,19.3,64.5,0,0,0,,0,1,11.2,5.9,7.3,1027.8,46.9,6.6,134.3,11.7,4,10,2023-04-04T06:06:15,2023-04-04T19:36:53,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-04-05,35.6,24.7,30.8,29.1,18.8,25,26.3,84,0.026,100,4.17,"rain,snow",0.5,0.5,22.1,10.3,36.5,1024.4,62.8,5.5,54.1,4.7,2,10,2023-04-05T06:03:19,2023-04-05T19:39:15,0.47,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-04-06,42.5,28.4,35.4,42.5,23.1,31.1,29.1,78.7,0.077,100,4.17,"rain,snow",0,0.5,10.7,10.2,85,1026.1,72.7,6.6,118.4,10.2,4,10,2023-04-06T06:00:23,2023-04-06T19:41:38,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB,F4490"
Stockholm,2023-04-07,39.2,33.3,35.9,34.9,28.5,31.5,31.7,84.8,0.002,100,4.17,"rain,snow",0.3,0.7,14.1,9.1,6.9,1027.6,83.9,6.3,49,4.2,2,10,2023-04-07T05:57:27,2023-04-07T19:44:00,0.54,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-04-08,51.8,31.9,42.2,51.8,30.4,39.6,24,51.7,0,0,0,,0,0.6,19.7,8.1,23.9,1030.4,39,6.7,184.6,15.7,6,10,2023-04-08T05:54:32,2023-04-08T19:46:23,0.58,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB,F4490"
Stockholm,2023-04-09,52.6,26.6,40.4,52.6,26.6,39.8,24.4,56.9,0,0,0,rain,0,0,12.5,8,0.7,1029.8,41.4,6.7,160.8,14,6,10,2023-04-09T05:51:37,2023-04-09T19:48:45,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-04-10,51.8,26.5,39.8,51.8,26.5,38,26.1,61.7,0,0,0,,0,0,17.7,11.4,116.4,1026.9,1.3,6.6,188.7,16.1,6,10,2023-04-10T05:48:42,2023-04-10T19:51:08,0.65,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-04-11,53.6,28.5,42.9,53.6,26.7,40.2,33.2,70.5,0,0,0,,0,0,22.6,13.9,107.3,1012.8,25.9,6.4,154,13.3,5,10,2023-04-11T05:45:48,2023-04-11T19:53:31,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02460099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-04-12,59,37.4,48.4,59,35,46.4,38.2,69.4,0,0,0,rain,0,0,23.9,16.1,105.3,1009.8,57.9,6.4,179.8,15.6,5,10,2023-04-12T05:42:55,2023-04-12T19:55:54,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02460099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-04-13,48.2,38.6,43.4,43.3,32,37.8,37.4,79.6,0.018,100,4.17,rain,0,0,23.7,12.9,75.4,1011.7,79.9,6.4,42.4,3.7,2,10,2023-04-13T05:40:01,2023-04-13T19:58:17,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-04-14,40.9,37.4,39,34.7,29.8,32.2,34,81.9,0.038,100,4.17,rain,0,0,23.7,13.9,68.5,1018.7,91.1,6.4,55.3,4.7,2,10,2023-04-14T05:37:09,2023-04-14T20:00:40,0.79,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-04-15,48.2,36.9,41.8,43.7,30.7,36.1,29.4,62.8,0.012,100,4.17,rain,0,0,22.1,13.9,67.2,1023.4,16.5,6.6,202.7,17.4,6,10,2023-04-15T05:34:16,2023-04-15T20:03:03,0.83,Rain,Clear conditions throughout the day with morning rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-04-16,53.6,30.1,41.7,53.6,25.2,39,24,53.6,0,0,0,,0,0,17,10.3,40.3,1025.6,0.1,6.6,211.5,18.3,6,10,2023-04-16T05:31:25,2023-04-16T20:05:27,0.87,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-04-17,57.1,28.3,43.9,57.1,26.6,41.9,21.9,45.5,0,0,0,,0,0,17.4,10.3,350.9,1030.9,0,6.6,214.4,18.4,6,10,2023-04-17T05:28:34,2023-04-17T20:07:50,0.9,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-04-18,56.9,31.8,45.2,56.9,24.2,41.8,27.2,52.8,0,0,0,,0,0,26.4,16.1,5.9,1036.1,13.1,7.5,212,18.5,6,10,2023-04-18T05:25:43,2023-04-18T20:10:14,0.94,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02460099999,02490099999,02469099999,02484099999,02458099999,ESSA,02567099999,E4931,ESSB,F4490"
Stockholm,2023-04-19,55.3,33.7,45.6,55.3,29.3,43.3,27.4,51.9,0,0,0,,0,0,23.3,13.9,36.8,1035.5,0,6.6,223.2,19.2,6,10,2023-04-19T05:22:54,2023-04-19T20:12:38,0.97,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02460099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-04-20,60.8,30.1,48,60.8,30.1,47.9,24.5,44.5,0,0,0,,0,0,9.2,6.9,268,1031.5,5.3,6.6,205.3,17.7,6,10,2023-04-20T05:20:05,2023-04-20T20:15:01,0,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-04-21,64.4,33.7,51.7,64.4,33.7,51.5,32.7,50.9,0,0,0,,0,0,14.8,9.2,337.6,1023.3,0.4,6.6,209.7,18.1,6,10,2023-04-21T05:17:17,2023-04-21T20:17:25,0.04,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-04-22,68.2,37.4,53.6,68.2,37.4,53.5,33.5,49.9,0,0,0,,0,0,19,12.7,196.4,1013.1,0,6.6,226.5,19.7,6,10,2023-04-22T05:14:29,2023-04-22T20:19:49,0.07,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-04-23,60.8,40.9,51.2,60.8,38.9,50.4,36.5,59.8,0,0,0,rain,0,0,21.7,13.8,161.9,1004.6,38,6.3,195.5,17,6,10,2023-04-23T05:11:42,2023-04-23T20:22:13,0.1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB,F4490"
Stockholm,2023-04-24,42.7,37.3,40.1,38.5,31.7,35.1,37.3,90,0.056,100,4.17,rain,0,0,19.5,11.5,51.7,1004.5,94.9,5.6,48.1,4.2,1,10,2023-04-24T05:08:57,2023-04-24T20:24:38,0.14,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"02486099999,02464099999,02460099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-04-25,48.1,37.3,41.7,46.2,30.9,38,38.8,89.6,0.265,100,4.17,rain,0,0,18.3,11.2,88.6,1000.3,97.2,5.7,77.2,6.6,3,10,2023-04-25T05:06:12,2023-04-25T20:27:02,0.17,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"02486099999,02464099999,02460099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-04-26,48.4,39.1,43.2,44,34.3,38.9,34.1,73.3,0.008,100,4.17,rain,0,0,21.7,11.5,239.5,1001.4,74.8,5.1,168.6,14.4,6,10,2023-04-26T05:03:28,2023-04-26T20:29:26,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-04-27,46.3,33.8,40,42.8,28.5,35.5,30.4,69.4,0,0,0,"rain,snow",0,0,22.4,10.5,211.9,1007.4,42.4,6.6,165.6,14.3,7,10,2023-04-27T05:00:45,2023-04-27T20:31:50,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-04-28,49.8,33.8,40.2,44.4,27.7,35.6,32,74.2,0.003,100,4.17,rain,0,0,21,14.9,280.5,1013.3,48.7,6.6,197,16.9,7,10,2023-04-28T04:58:03,2023-04-28T20:34:14,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-04-29,50,30.2,40.8,46.2,28.8,37.2,30.5,70.6,0.001,100,4.17,rain,0,0,27.7,15,196.6,1010.3,58.7,6.5,115.6,9.7,4,10,2023-04-29T04:55:22,2023-04-29T20:36:38,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-04-30,51.8,35.6,43.6,51.8,27.5,37.9,27.6,57.5,0.042,100,4.17,"rain,snow",0,0,29.3,19.5,270.2,1011.1,58.3,6.6,209.9,18,7,10,2023-04-30T04:52:42,2023-04-30T20:39:02,0.33,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"02486099999,02464099999,02460099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
Stockholm,2023-05-01,47.2,37.3,43.2,42.9,33.6,39,33.8,70.6,0,0,0,rain,0,0,21,11.4,208,1011.3,62.3,6.3,100.5,8.8,3,10,2023-05-01T04:50:04,2023-05-01T20:41:25,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02490099999,02469099999,02484099999,02458099999,ESSA,E4931,ESSB"
